Admin,Masuk form laporan laba rugi,10 October 2012,11:17:32
Admin,Keluar program,10 October 2012,11:37:22
Admin,Masuk form penjualan,10 October 2012,18:55:06
Admin,Masuk form pembelian,10 October 2012,18:55:07
Admin,Berhasil login.,10 October 2012,18:55:07
Admin,Keluar program,10 October 2012,18:55:07
Admin,Masuk form penjualan,10 October 2012,19:16:27
Admin,Masuk form pembelian,10 October 2012,19:16:27
Admin,Berhasil login.,10 October 2012,19:16:27
Admin,Keluar program,10 October 2012,19:16:29
Admin,Masuk form penjualan,16 October 2012,00:14:08
Admin,Masuk form pembelian,16 October 2012,00:14:09
Admin,Berhasil login.,16 October 2012,00:14:09
Admin,Keluar program,16 October 2012,00:20:37
Admin,Masuk form penjualan,20 October 2012,08:38:25
Admin,Masuk form pembelian,20 October 2012,08:38:26
Admin,Berhasil login.,20 October 2012,08:38:26
Admin,Masuk form penjualan,20 October 2012,08:38:36
Admin,Masuk form barang,20 October 2012,08:38:42
Admin,Keluar program,20 October 2012,08:39:10
Admin,Masuk form penjualan,20 October 2012,08:47:08
Admin,Masuk form pembelian,20 October 2012,08:47:09
Admin,Berhasil login.,20 October 2012,08:47:09
Admin,Masuk form penjualan,20 October 2012,08:48:45
Admin,Masuk form pembelian,20 October 2012,08:48:45
Admin,Berhasil login.,20 October 2012,08:48:45
